code;destination;rate
48669;poland mobile plus;8.12
4869;poland mobile orange;8.12
486900;poland mobile p4;8.12
486901;poland mobile orange;8.12
486902;poland mobile orange;8.12
486903;poland mobile orange;8.12
486904;poland mobile orange;8.12
486905;poland mobile orange;8.12
486906;poland mobile orange;8.12
486907;poland mobile centernet;8.12
486908;poland mobile p4;8.12
486909;poland mobile p4;8.12
48691;poland mobile plus;8.12
48692;poland mobile era;8.12
48693;poland mobile plus;8.12
48694;poland mobile era;8.12
48695;poland mobile plus;8.12
48696;poland mobile era;8.12
48697;poland mobile plus;8.12
48698;poland mobile era;8.12
4869900;poland mobile cyfrowy polsat;8.12
4869902;poland mobile cyfrowy polsat;8.12
4869903;poland mobile cyfrowy polsat;8.12
4869904;poland mobile cyfrowy polsat;8.12
4869905;poland mobile cyfrowy polsat;8.12
4869906;poland mobile cyfrowy polsat;8.12
4869907;poland mobile cyfrowy polsat;8.12
4869908;poland mobile cyfrowy polsat;8.12
4869909;poland mobile cyfrowy polsat;8.12
486991;poland mobile cyfrowy polsat;8.12
4869920;poland mobile cyfrowy polsat;8.12
4869921;poland mobile cyfrowy polsat;8.12
4869922;poland mobile p4;8.12
4869923;poland mobile cyfrowy polsat;8.12
4869924;poland mobile cyfrowy polsat;8.12
4869925;poland mobile cyfrowy polsat;8.12
4869926;poland mobile cyfrowy polsat;8.12
4869927;poland mobile cyfrowy polsat;8.12
4869928;poland mobile cyfrowy polsat;8.12
4869929;poland mobile cyfrowy polsat;8.12
486993;poland mobile cyfrowy polsat;8.12
486994;poland mobile cyfrowy polsat;8.12
4869951;poland mobile plus;8.12
4869952;poland mobile plus;8.12
4869953;poland mobile plus;8.12
4869954;poland mobile plus;8.12
4869955;poland mobile plus;8.12
4869956;poland mobile plus;8.12
4869957;poland mobile plus;8.12
4869958;poland mobile plus;8.12
4869959;poland mobile plus;8.12
4869961;poland mobile cyfrowy polsat;8.12
4869962;poland mobile cyfrowy polsat;8.12
4869963;poland mobile cyfrowy polsat;8.12
4869964;poland mobile cyfrowy polsat;8.12
4869965;poland mobile cyfrowy polsat;8.12
4869966;poland mobile cyfrowy polsat;8.12
4869968;poland mobile cyfrowy polsat;8.12
4869969;poland mobile p4;8.12
4869970;poland mobile p4;8.12
4869971;poland mobile plus;8.12
4869979;poland mobile p4;8.12
486998;poland mobile p4;8.12
486999;poland mobile p4;8.12
4870;poland 3;50.96
487008;poland;101.64
487009;poland;101.64
48708;poland;101.64
48709;poland;101.64
4872;poland mobile centernet;8.12
48720;poland mobile orange;8.12
487208;poland mobile p4;8.12
48721;poland mobile plus;8.12
487220;poland mobile plus;8.12
487221;poland mobile plus;8.12
487222;poland mobile plus;8.12
487223;poland mobile plus;8.12
487224;poland mobile plus;8.12
487225;poland mobile plus;8.12
487226;poland mobile plus;8.12
4872270;poland mobile plus;8.12
4872271;poland mobile plus;8.12
4872272;poland mobile plus;8.12
4872273;poland mobile plus;8.12
4872274;poland mobile plus;8.12
4872275;poland mobile plus;8.12
4872276;poland mobile plus;8.12
4872277;poland mobile plus;8.12
487228;poland mobile plus;8.12
487229;poland mobile plus;8.12
48723;poland mobile plus;8.12
48724;poland mobile plus;8.12
48725;poland mobile plus;8.12
48726;poland mobile plus;8.12
487270;poland mobile plus;8.12
487271;poland mobile orange;8.12
487272;poland mobile era;8.12
487273;poland mobile era;8.12
487274;poland mobile plus;8.12
487275;poland mobile plus;8.12
487276;poland mobile plus;8.12
4872770;poland mobile plus;8.12
4872771;poland mobile plus;8.12
4872772;poland mobile plus;8.12
4872777;poland mobile plus;8.12
4872779;poland mobile plus;8.12
487278;poland mobile plus;8.12
487280;poland mobile orange;8.12
487281;poland mobile era;8.12
487282;poland mobile era;8.12
487283;poland mobile era;8.12
487284;poland mobile era;8.12
487285;poland mobile era;8.12
487286;poland mobile era;8.12
487287;poland mobile era;8.12
487288;poland mobile era;8.12
487289;poland mobile era;8.12
487290;poland mobile p4;8.12
487291;poland mobile p4;8.12
487292;poland mobile plus;8.12
487293;poland mobile plus;8.12
487294;poland mobile plus;8.12
487295;poland mobile plus;8.12
487296;poland mobile plus;8.12
4872971;poland mobile plus;8.12
487298;poland mobile t-mobile;8.12
487299;poland mobile t-mobile;8.12
48730;poland mobile p4;8.12
48731;poland mobile p4;8.12
48732;poland mobile orange;8.12
48733;poland mobile orange;8.12
48734;poland mobile orange;8.12
48735;poland mobile orange;8.12
487360;poland mobile p4;8.12
487361;poland mobile t-mobile;8.12
487362;poland mobile t-mobile;8.12
487363;poland mobile t-mobile;8.12
487364;poland mobile t-mobile;8.12
487365;poland mobile t-mobile;8.12
487366;poland mobile t-mobile;8.12
487367;poland mobile p4;8.12
487368;poland mobile p4;8.12
487369;poland mobile p4;8.12
487370;poland mobile plus;8.12
487371;poland mobile plus;8.12
487372;poland mobile plus;8.12
487373;poland mobile p4;8.12
487374;poland mobile p4;8.12
487375;poland mobile p4;8.12
487376;poland mobile p4;8.12
487377;poland mobile p4;8.12
487378;poland mobile p4;8.12
487379;poland mobile p4;8.12
487390;poland mobile p4;8.12
487391;poland mobile t-mobile;8.12
487392;poland mobile p4;8.12
4873930;poland mobile p4;8.12
4873931;poland mobile plus;8.12
4873932;poland mobile plus;8.12
4873933;poland mobile plus;8.12
4873934;poland mobile plus;8.12
4873935;poland mobile plus;8.12
4873936;poland mobile plus;8.12
4873937;poland mobile plus;8.12
4873938;poland mobile plus;8.12
4873939;poland mobile plus;8.12
487394;poland mobile plus;8.12
487395;poland mobile plus;8.12
487396;poland mobile plus;8.12
487397;poland mobile plus;8.12
487398;poland mobile plus;8.12
4873999;poland mobile p4;8.12
4878;poland 2;8.12
487800;poland mobile orange;8.12
487801;poland mobile orange;8.12
4878021;poland mobile p4;8.12
4878022;poland mobile p4;8.12
4878023;poland mobile p4;8.12
4878024;poland mobile p4;8.12
4878027;poland mobile p4;8.12
4878028;poland mobile p4;8.12
487804;poland mobile orange;8.12
487805;poland mobile orange;8.12
487806;poland mobile orange;8.12
487807;poland mobile t-mobile;8.12
487808;poland mobile t-mobile;8.12
487809;poland mobile t-mobile;8.12
48781;poland mobile plus;8.12
48782;poland mobile plus;8.12
48783;poland mobile plus;8.12
48784;poland mobile era;8.12
48785;poland mobile plus;8.12
4878608;poland mobile p4;8.12
487861;poland mobile p4;8.12
487862;poland mobile p4;8.12
487865;poland mobile orange;8.12
487866;poland mobile orange;8.12
487867;poland mobile orange;8.12
487868;poland mobile orange;8.12
487869;poland mobile orange;8.12
48787;poland mobile era;8.12
48788;poland mobile era;8.12
487890;poland mobile orange;8.12
487891;poland mobile orange;8.12
487892;poland mobile orange;8.12
487893;poland mobile orange;8.12
487894;poland mobile orange;8.12
487895;poland mobile plus;8.12
487896;poland mobile plus;8.12
487897;poland mobile plus;8.12
487898;poland mobile plus;8.12
487899;poland mobile plus;8.12
4879;poland mobile orange;8.12
48790;poland mobile p4;8.12
48791;poland mobile p4;8.12
48792;poland mobile p4;8.12
48793;poland mobile p4;8.12
48794;poland mobile p4;8.12
487950;poland mobile p4;8.12
487951;poland mobile era;8.12
487952;poland mobile era;8.12
487953;poland mobile era;8.12
487954;poland mobile era;8.12
487955;poland mobile era;8.12
487956;poland mobile p4;8.12
487957;poland mobile p4;8.12
487958;poland mobile p4;8.12
487959;poland mobile p4;8.12
48796;poland mobile p4;8.12
48797;poland mobile orange;8.12
48798;poland mobile orange;8.12
487990;poland mobile orange;8.12
487991;poland mobile p4;8.12
487992;poland mobile p4;8.12
487993;poland mobile p4;8.12
487994;poland mobile p4;8.12
487995;poland mobile p4;8.12
487996;poland mobile orange;8.12
487997;poland mobile orange;8.12
487998;poland mobile orange;8.12
487999;poland mobile orange;8.12
4880;poland 3;50.96
488014;poland;101.64
488015;poland;101.64
488016;poland;101.64
48880;poland mobile era;8.12
48881;poland mobile orange;8.12
488810;poland mobile era;8.12
488811;poland mobile centernet;8.12
488812;poland mobile p4;8.12
488813;poland mobile p4;8.12
488814;poland mobile p4;8.12
488815;poland mobile p4;8.12
488816;poland mobile p4;8.12
488817;poland mobile p4;8.12
488818;poland mobile era;8.12
488819;poland mobile era;8.12
48882;poland mobile era;8.12
48883;poland mobile orange;8.12
488830;poland mobile p4;8.12
488831;poland mobile p4;8.12
488832;poland mobile p4;8.12
488833;poland mobile era;8.12
488834;poland mobile p4;8.12
488835;poland mobile p4;8.12
488836;poland mobile p4;8.12
488837;poland mobile p4;8.12
488838;poland mobile era;8.12
488839;poland mobile p4;8.12
48884;poland mobile orange;8.12
488840;poland mobile p4;8.12
488841;poland mobile era;8.12
488842;poland mobile era;8.12
488843;poland mobile p4;8.12
488846;poland mobile p4;8.12
488847;poland mobile p4;8.12
488848;poland mobile p4;8.12
488849;poland mobile p4;8.12
48885;poland mobile plus;8.12
48886;poland mobile era;8.12
48887;poland mobile plus;8.12
48888;poland mobile era;8.12
48889;poland mobile era;8.12
49;germany 4;0.84
49116;germany special services;6.44
49118;germany special services;6.44
4912;germany;6.44
4913;germany;6.44
4915;germany 2;1.4
49151;germany mobile t-mobile;1.4
491520;germany mobile vodafone;1.4
491521;germany mobile lycamobile;1.4
491522;germany mobile vodafone;1.4
491523;germany mobile vodafone;1.4
491524;germany mobile vodafone;1.4
491525;germany mobile vodafone;1.4
491573;germany mobile e-plus;1.4
491575;germany mobile callax mvno;1.4
491577;germany mobile e-plus;1.4
491578;germany mobile e-plus;1.4
49159;germany mobile o2;1.4
4916;germany 2;1.4
49160;germany mobile t-mobile;1.4
49162;germany mobile vodafone;1.4
49163;germany mobile e-plus;1.4
49170;germany mobile t-mobile;1.4
49171;germany mobile t-mobile;1.4
49172;germany mobile vodafone;1.4
49173;germany mobile vodafone;1.4
49174;germany mobile vodafone;1.4
49175;germany mobile t-mobile;1.4
49176;germany mobile o2;1.4
49177;germany mobile e-plus;1.4
49178;germany mobile e-plus;1.4
49179;germany mobile o2;1.4
49191;germany non geographic;6.44
49192;germany non geographic;6.44
49193;germany non geographic;6.44
49194;germany non geographic;6.44
49211;germany 3;0.56
4932;germany special services 3;0.84
4969;germany 3;0.56
49700;germany special services 2;1.4
49701;germany special services 2;1.4
500;falkland islands;53.48
501;belize;8.4
502;guatemala;6.72
503;el salvador;7
504;honduras;6.44
505;nicaragua;9.24
5058;nicaragua mobile;9.24
5058892;nicaragua mobile globalstar;43.4
5058921;nicaragua mobile claro;43.4
5058922;nicaragua mobile claro;43.4
506;costa rica;3.08
507;panama;4.76
508;st pierre and miquelon;14.56
509;haiti;13.72
51;peru;2.52
519;peru 2;2.24
52;mexico;0.56
521;mexico mobile;1.12
53;cuba;26.6
535;cuba;26.6
535881;cuba;26.6
537264;cuba;26.6
53775;cuba;26.6
5399;cuba 2;27.16
539931;cuba;26.6
539933;cuba;26.6
539936;cuba;26.6
54;argentina;1.4
549;argentina mobile;6.16
55;brazil;3.08
551153;brazil mobile;3.08
551154;brazil mobile;3.08
551157;brazil sao paulo;3.08
55116;brazil mobile;3.08
55117;brazil mobile;3.08
55118;brazil mobile;3.08
55119;brazil mobile;3.08
55126;brazil mobile;3.08
55127;brazil mobile;3.08
55128;brazil mobile;3.08
55129;brazil mobile;3.08
55136;brazil mobile;3.08
55137;brazil mobile;3.08
55138;brazil mobile;3.08
55139;brazil mobile;3.08
55146;brazil mobile;3.08
55147;brazil mobile;3.08
55148;brazil mobile;3.08
55149;brazil mobile;3.08
55156;brazil mobile;3.08
55157;brazil mobile;3.08
55158;brazil mobile;3.08
55159;brazil mobile;3.08
55166;brazil mobile;3.08
55167;brazil mobile;3.08
55168;brazil mobile;3.08
55169;brazil mobile;3.08
55176;brazil mobile;3.08
55177;brazil mobile;3.08
55178;brazil mobile;3.08
55179;brazil mobile;3.08
55186;brazil mobile;3.08
55187;brazil mobile;3.08
55188;brazil mobile;3.08
55189;brazil mobile;3.08
55196;brazil mobile;3.08
55197;brazil mobile;3.08
55198;brazil mobile;3.08
55199;brazil mobile;3.08
55216;brazil mobile;3.08
55217;brazil mobile;3.08
55218;brazil mobile;3.08
55219;brazil mobile;3.08
55226;brazil mobile;3.08
55227;brazil mobile;3.08
55228;brazil mobile;3.08
55229;brazil mobile;3.08
55238;brazil mobile;3.08
55239;brazil mobile;3.08
55246;brazil mobile;3.08
55247;brazil mobile;3.08
55248;brazil mobile;3.08
55249;brazil mobile;3.08
55276;brazil mobile;3.08
55277;brazil mobile;3.08
55278;brazil mobile;3.08
55279;brazil mobile;3.08
55286;brazil mobile;3.08
55287;brazil mobile;3.08
55288;brazil mobile;3.08
55289;brazil mobile;3.08
55316;brazil mobile;3.08
55317;brazil mobile;3.08
55318;brazil mobile;3.08
55319;brazil mobile;3.08
55326;brazil mobile;3.08
55327;brazil mobile;3.08
55328;brazil mobile;3.08
55329;brazil mobile;3.08
55336;brazil mobile;3.08
55337;brazil mobile;3.08
55338;brazil mobile;3.08
55339;brazil mobile;3.08
55346;brazil mobile;3.08
55347;brazil mobile;3.08
55348;brazil mobile;3.08
55349;brazil mobile;3.08
55356;brazil mobile;3.08
55357;brazil mobile;3.08
55358;brazil mobile;3.08
55359;brazil mobile;3.08
55376;brazil mobile;3.08
55377;brazil mobile;3.08
55378;brazil mobile;3.08
55379;brazil mobile;3.08
55386;brazil mobile;3.08
55387;brazil mobile;3.08
55388;brazil mobile;3.08
55389;brazil mobile;3.08
55416;brazil mobile;3.08
55417;brazil mobile;3.08
55418;brazil mobile;3.08
55419;brazil mobile;3.08
55426;brazil mobile;3.08
55427;brazil mobile;3.08
55428;brazil mobile;3.08
55429;brazil mobile;3.08
55436;brazil mobile;3.08
55437;brazil mobile;3.08
55438;brazil mobile;3.08
55439;brazil mobile;3.08
55446;brazil mobile;3.08
55447;brazil mobile;3.08
55448;brazil mobile;3.08
55449;brazil mobile;3.08
55456;brazil mobile;3.08
55457;brazil mobile;3.08
55458;brazil mobile;3.08
55459;brazil mobile;3.08
55466;brazil mobile;3.08
55467;brazil mobile;3.08
55468;brazil mobile;3.08
55469;brazil mobile;3.08
55476;brazil mobile;3.08
55477;brazil mobile;3.08
55478;brazil mobile;3.08
55479;brazil mobile;3.08
55486;brazil mobile;3.08
55487;brazil mobile;3.08
55488;brazil mobile;3.08
55489;brazil mobile;3.08
55496;brazil mobile;3.08
55497;brazil mobile;3.08
55498;brazil mobile;3.08
55499;brazil mobile;3.08
55516;brazil mobile;3.08
55517;brazil mobile;3.08
55518;brazil mobile;3.08
55519;brazil mobile;3.08
55536;brazil mobile;3.08
55537;brazil mobile;3.08
55538;brazil mobile;3.08
55539;brazil mobile;3.08
55546;brazil mobile;3.08
55547;brazil mobile;3.08
55548;brazil mobile;3.08
55549;brazil mobile;3.08
55556;brazil mobile;3.08
55557;brazil mobile;3.08
55558;brazil mobile;3.08
55559;brazil mobile;3.08
55616;brazil mobile;3.08
55617;brazil mobile;3.08
55618;brazil mobile;3.08
55619;brazil mobile;3.08
55626;brazil mobile;3.08
55627;brazil mobile;3.08
55628;brazil mobile;3.08
55629;brazil mobile;3.08
55636;brazil mobile;3.08
55637;brazil mobile;3.08
55638;brazil mobile;3.08
55639;brazil mobile;3.08
55646;brazil mobile;3.08
55647;brazil mobile;3.08
55648;brazil mobile;3.08
55649;brazil mobile;3.08
55656;brazil mobile;3.08
55657;brazil mobile;3.08
55658;brazil mobile;3.08
55659;brazil mobile;3.08
55666;brazil mobile;3.08
55667;brazil mobile;3.08
55668;brazil mobile;3.08
55669;brazil mobile;3.08
55676;brazil mobile;3.08
55677;brazil mobile;3.08
55678;brazil mobile;3.08
55679;brazil mobile;3.08
55686;brazil mobile;3.08
55687;brazil mobile;3.08
55688;brazil mobile;3.08
55689;brazil mobile;3.08
55696;brazil mobile;3.08
55697;brazil mobile;3.08
55698;brazil mobile;3.08
55699;brazil mobile;3.08
55716;brazil mobile;3.08
55717;brazil mobile;3.08
55718;brazil mobile;3.08
55719;brazil mobile;3.08
55736;brazil mobile;3.08
55737;brazil mobile;3.08
55738;brazil mobile;3.08
55739;brazil mobile;3.08
55746;brazil mobile;3.08
55747;brazil mobile;3.08
55748;brazil mobile;3.08
55749;brazil mobile;3.08
55756;brazil mobile;3.08
55757;brazil mobile;3.08
55758;brazil mobile;3.08
55759;brazil mobile;3.08
55776;brazil mobile;3.08
55777;brazil mobile;3.08
55778;brazil mobile;3.08
55779;brazil mobile;3.08
55786;brazil mobile;3.08
55787;brazil mobile;3.08
55788;brazil mobile;3.08
55789;brazil mobile;3.08
55796;brazil mobile;3.08
55797;brazil mobile;3.08
55798;brazil mobile;3.08
55799;brazil mobile;3.08
55816;brazil mobile;3.08
55817;brazil mobile;3.08
55818;brazil mobile;3.08
55819;brazil mobile;3.08
55826;brazil mobile;3.08
55827;brazil mobile;3.08
55828;brazil mobile;3.08
55829;brazil mobile;3.08
55836;brazil mobile;3.08
55837;brazil mobile;3.08
55838;brazil mobile;3.08
55839;brazil mobile;3.08
55846;brazil mobile;3.08
55847;brazil mobile;3.08
55848;brazil mobile;3.08
55849;brazil mobile;3.08
55856;brazil mobile;3.08
55857;brazil mobile;3.08
55858;brazil mobile;3.08
55859;brazil mobile;3.08
55866;brazil mobile;3.08
55867;brazil mobile;3.08
55868;brazil mobile;3.08
55869;brazil mobile;3.08
55876;brazil mobile;3.08
55877;brazil mobile;3.08
55878;brazil mobile;3.08
55879;brazil mobile;3.08
55886;brazil mobile;3.08
55887;brazil mobile;3.08
55888;brazil mobile;3.08
55889;brazil mobile;3.08
55896;brazil mobile;3.08
55897;brazil mobile;3.08
55898;brazil mobile;3.08
55899;brazil mobile;3.08
55916;brazil mobile;3.08
55917;brazil mobile;3.08
55918;brazil mobile;3.08
55919;brazil mobile;3.08
55926;brazil mobile;3.08
55927;brazil mobile;3.08
55928;brazil mobile;3.08
55929;brazil mobile;3.08
55936;brazil mobile;3.08
55937;brazil mobile;3.08
55938;brazil mobile;3.08
55939;brazil mobile;3.08
55946;brazil mobile;3.08
55947;brazil mobile;3.08
55948;brazil mobile;3.08
55949;brazil mobile;3.08
55956;brazil mobile;3.08
55957;brazil mobile;3.08
55958;brazil mobile;3.08
55959;brazil mobile;3.08
55966;brazil mobile;3.08
55967;brazil mobile;3.08
55968;brazil mobile;3.08
55969;brazil mobile;3.08
55976;brazil mobile;3.08
55977;brazil mobile;3.08
55978;brazil mobile;3.08
55979;brazil mobile;3.08
55986;brazil mobile;3.08
55987;brazil mobile;3.08
55988;brazil mobile;3.08
55989;brazil mobile;3.08
55996;brazil mobile;3.08
55997;brazil mobile;3.08
55998;brazil mobile;3.08
55999;brazil mobile;3.08
56;chile;2.24
57;colombia;2.52
58;venezuela;1.96
584;venezuela 2;5.88
590;guadeloupe;3.64
591;bolivia;7.28
592;guyana;9.8
593;ecuador;4.48
5939;ecuador 2;8.12
594;french guiana;2.8
595;paraguay;3.08
596;martinique;3.64
597;suriname;10.64
598;uruguay;2.24
5989;uruguay mobile;6.44
599;netherlands antilles;5.88
60;malaysia;1.96
601;malaysia mobile;1.96
61;australia 2;1.96
6113;australia fixed other;96.04
61145;australia mobile satellite;96.04
61147;australia mobile satellite;96.04
6116;australia fixed other 2;1.96
614;australia mobile;1.96
61469;australia mobile;1.96
61470;australia mobile;1.96
619162;australia;0.84
619164;australia;0.84
62;indonesia;2.24
6221;indonesia jakarta;1.4
628;indonesia mobile;1.96
62868;indonesia mobile gmpcs;3.08
63;philippines 2;3.92
638;philippines;5.6
639;philippines;5.6
64;new zealand;0.84
642;new zealand mobile;1.68
65;singapore;1.96
658;singapore mobile;1.96
659;singapore mobile;1.96
66;thailand;2.52
668;thailand mobile;2.52
669;thailand mobile;2.52
672;australia territories;51.52
673;brunei;1.4
674;nauru;42
675;papua new guinea;70.56
676;tonga;34.16
677;solomon islands;41.44
678;vanuatu;24.36
679;fiji;10.08
680;palau;11.2
681;wallis and futuna;29.68
682;cook islands;26.88
685;samoa;29.68
686;kiribati;42.56
687;new caledonia;6.72
688;tuvalu;28.56
689;french polynesia;9.24
690;tokelau;42.56
691;micronesia;21
692;marshall islands;8.96
7;russia;2.24
7301;russia buryatiya region (zone 5);1.68
7302;russia chitinskaya region (zone 5);1.68
7336;kazakhstan baykonur (zone 1);1.4
7341;russia udmurtiya (zone 2);1.68
73412;russia udmurtiya izhevsk (zone 2);1.68
7342;russia permskaya region (zone 4);1.68
73422;russia permskaya region perm (zone 1);1.68
7343;russia sverdlovskaya region (zone 4);1.68
73432;russia sverdlovskaya region ekaterinburg (zone 1);1.68
73433;russia sverdlovskaya region ekaterinburg (zone 1);1.68
7345;russia tyumenskaya region (zone 5);1.68
73452;russia tyumenskaya region tyumen (zone 1);1.68
7346;russia hanty-mansiyskiy ao (zone 5);1.68
73462;russia hanty-mansiyskiy ao surgut (zone 1);1.68
7349;russia yamalo-neneckiy ao (zone 5);1.68
73492;russia yamalo-neneckiy ao salehard (zone 1);1.68
7351;russia chelyabinskaya region (zone 4);1.68
73512;russia chelyabinskaya region chelyabinsk (zone 1);1.68
7352;russia kurganskaya region (zone 4);1.68
73522;russia kurganskaya region kurgan (zone 1);1.68
7353;russia orenburgskaya region (zone 2);1.68
73532;russia orenburgskaya region orenburg (zone 2);1.68
7381;russia omskaya region (zone 4);1.68
73812;russia omskaya region omsk (zone 2);1.68
7382;russia tomskaya region (zone 5);1.68
7383;russia novosibirskaya region (zone 4);1.68
73832;russia novosibirskaya region novosibirsk (zone 2);1.68
7384;russia kemerovskaya region (zone 4);1.68
73842;russia kemerovskaya region kemerovo (zone 2);1.68
7385;russia altay (zone 4);1.68
73852;russia altay barnaul (zone 2);1.68
7388;russia altay (zone 4);1.68
73882;russia altay gorno-altaysk (zone 2);1.68
7390;russia khakasiya (zone 5);1.68
739022;russia khakasiya abakan (zone 3);1.68
7391;russia krasnoyarsky kray (zone 5);1.68
7395;russia irkutskaya region (zone 5);1.68
7401;russia kaliningradskaya region (zone 2);1.68
74132;russia magadanskaya region magadan (zone 5);1.68
7415;russia kamchatka (zone 5);1.68
7416;russia amurskaya region (zone 5);1.68
7421;russia khabarovskiy kray (zone 5);1.68
7423;russia primorsky kray (zone 5);1.68
7424;russia sakhalin (zone 5);1.68
7426;russia evreyskaya region (zone 5);1.68
7471;russia kurskaya region (zone 2);1.68
74712;russia kurskaya region kursk (zone 1);1.68
7472;russia belgorodskaya region (zone 2);1.68
74722;russia belgorodskaya region belgorod (zone 1);1.68
7473;russia voronezhskaya region (zone 2);1.68
74732;russia voronezhskaya region voronezh (zone 1);1.68
7474;russia lipetskaya region (zone 2);1.68
74742;russia lipetskaya region lipetsk (zone 1);1.68
7475;russia tambovskaya region (zone 2);1.68
74752;russia tambovskaya region tambov (zone 1);1.68
7477;russia gaztelecom (zone 1);1.68
7481;russia smolenskaya region (zone 2);1.68
74812;russia smolenskaya region smolensk (zone 1);1.68
7482;russia tverskaya region (zone 2);1.68
74822;russia tverskaya region tver (zone 1);1.68
7483;russia bryanskaya region (zone 2);1.68
74832;russia bryanskaya region bryansk (zone 1);1.68
7484;russia kalughskaya region (zone 2);1.68
74842;russia kalughskaya region kaluga (zone 1);1.68
7485;russia yaroslavskaya region (zone 2);1.68
74852;russia yaroslavskaya region yaroslavl (zone 1);1.68
7486;russia orlovskaya region (zone 2);1.68
74862;russia orlovskaya region orel (zone 1);1.68
7487;russia tulskaya region (zone 2);1.68
74872;russia tulskaya region tula (zone 1);1.68
7491;russia ryazanskaya region (zone 2);1.68
74912;russia ryazanskaya region ryazan (zone 1);1.68
7492;russia vladimirskaya region (zone 2);1.68
74922;russia vladimirskaya region vladimir (zone 1);1.68
7493;russia ivanovskaya region (zone 2);1.68
74932;russia ivanovskaya region ivanovo (zone 1);1.68
7494;russia kostromskaya region (zone 2);1.68
74942;russia kostromskaya region kostroma (zone 1);1.68
7495;russia moscow;0.84
7496;russia moscow region;1.68
7498;russia moscow region;1.68
7499;russia moscow;0.84
77;kazakhstan 3;1.96
7700;kazakhstan mobile altel cdma (dalacom) 2;8.96
7701;kazakhstan mobile kcell;4.2
7702;kazakhstan mobile kcell;4.2
7705;kazakhstan mobile beeline (kartel);7
7707;kazakhstan mobile tele2;9.52
7708;kazakhstan mobile altel cdma (dalacom);9.52
77172;kazakhstan astana;1.68
77212;kazakhstan 2;1.68
77272;kazakhstan 2;1.68
77273;kazakhstan 2;1.68
7747;kazakhstan mobile tele2;9.52
7760;kazakhstan;5.04
7761;kazakhstan 3;1.96
7762;kazakhstan;5.04
7763;kazakhstan;5.04
7764;kazakhstan;5.04
7771;kazakhstan mobile beeline (kartel);7
7775;kazakhstan mobile kcell;4.2
7776;kazakhstan mobile beeline (kartel);7
7777;kazakhstan mobile beeline (kartel);7
7778;kazakhstan mobile kcell;4.2
7811;russia pskovskaya region (zone 2);1.68
7812;russia st. petersburg;0.84
7813;russia leningradskaya region (zone 2);1.68
7814;russia kareliya (zone 4);1.68
7815;russia murmanskaya region (zone 4);1.68
7816;russia novgorodskaya region (zone 2);1.68
7817;russia vologodskaya region (zone 2);1.68
7818;russia arhangelskaya region (zone 4);1.68
7820;russia vologodskaya region cherepovets (zone 2);1.68
7821;russia komi (zone 4);1.68
7831;russia nizhegorodskaya region (zone 2);1.68
78312;russia nizhegorodskaya region nizhniy (zone 2);1.68
783141;russia nizhegorodskaya region (zone 2);1.68
783142;russia nizhegorodskaya region (zone 2);1.68
783143;russia nizhegorodskaya region (zone 2);1.68
7831440;russia nighegorodskaya region balahna (zone 2);1.68
783146;russia nizhegorodskaya region (zone 2);1.68
7833;russia kirovskaya region (zone 2);1.68
78332;russia kirovskaya region kirov (zone 2);1.68
7834;russia mordoviya (zone 2);1.68
78342;russia mordoviya saransk (zone 2);1.68
7835;russia chuvashiya (zone 2);1.68
78352;russia chuvashiya cheboksary (zone 2);1.68
7836;russia mariy el (zone 2);1.68
78362;russia mariy el yoshkar-ola (zone 2);1.68
7840;abkhazia;7.28
7841;russia penzenskaya region (zone 2);1.68
78412;russia penzenskaya region penza (zone 2);1.68
7842;russia ulyanovskaya region (zone 2);1.68
78422;russia ulyanovskaya region ulyanovsk (zone 2);1.68
7844;russia volgogradskaya region (zone 2);1.68
7845;russia saratovskaya region (zone 2);1.68
78452;russia saratovskaya region saratov (zone 2);1.68
7846;russia samarskaya region (zone 2);1.68
78462;russia samarskaya region samara (zone 2);1.68
7847;russia kalmikiya (zone 2);1.68
7848;russia samarskaya region (zone 2);1.68
7851;russia astrakhanskaya region (zone 2);1.68
7861;russia krasnodarskiy kray (zone 2);1.68
7862;russia krasnodarskiy kray sochi (zone 2);1.68
7863;russia rostovskaya region (zone 2);1.68
7865;russia stavropolskiy kray (zone 2);1.68
7866;russia kabardino-balkariya (zone 2);1.68
7867;russia severnaya osetia (zone 2);1.68
7872;russia dagestan (zone 2);1.68
7877;russia adygeya (zone 2);1.68
7878;russia karachaevo-cherkessiya (zone 2);1.68
7879;russia stavropolskiy kray (zone 2);1.68
79;russia mobile 3;14
7900335;russia mobile beeline;8.12
7900336;russia mobile beeline;8.12
7900337;russia mobile beeline;8.12
7900338;russia mobile beeline;8.12
7900339;russia mobile beeline;8.12
7900340;russia mobile beeline;8.12
7900341;russia mobile beeline;8.12
7900342;russia mobile beeline;8.12
7900343;russia mobile beeline;8.12
7900344;russia mobile beeline;8.12
7900900;russia mobile 2;8.4
790205;russia mobile beeline;8.12
790206;russia mobile beeline;8.12
790207;russia mobile beeline;8.12
7902241;russia mobile;8.12
7902242;russia mobile;8.12
7902243;russia mobile;8.12
7902315;russia mobile;8.12
7902316;russia mobile;8.12
7902317;russia mobile;8.12
7902318;russia mobile;8.12
7902319;russia mobile;8.12
790252;russia mobile beeline;8.12
7902553;russia mobile beeline;8.12
7902554;russia mobile beeline;8.12
7902555;russia mobile beeline;8.12
7902556;russia mobile beeline;8.12
7902557;russia mobile beeline;8.12
